Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street
"1900 BLOCK  BEACON ST, 02467",24,29.10798122065728,02467,1900,BEACON ST
"1900 BLOCK  CENTRE ST, 02132",86,6.254191817572097,02132,1900,CENTRE ST
"1900 BLOCK  COLUMBUS AVE, 02119",136,2.8336686787390986,02119,1900,COLUMBUS AVE
"1900 BLOCK  COMMONWEALTH AVE, 02135",110,4.158283031522469,02135,1900,COMMONWEALTH AVE
"1900 BLOCK  DORCHESTER AVE, 02124",238,1.106639839034207,02124,1900,DORCHESTER AVE
"1900 BLOCK  DORCHESTER, 02124",3,84.40643863179075,02124,1900,DORCHESTER
"1900 BLOCK  HUMBOLDT AVE, 02121",9,53.923541247484906,02121,1900,HUMBOLDT AVE
"1900 BLOCK  HYDE PARK AVE, 02136",5,70.03688799463448,02136,1900,HYDE PARK AVE
"1900 BLOCK  RIVER ST, 02136",18,35.798122065727696,02136,1900,RIVER ST
"1900 BLOCK  WASHINGTON ST, 02118",75,7.629107981220661,02118,1900,WASHINGTON ST
"191-100 BLOCK  BOWDOIN ST, 02122",3,84.40643863179075,02122,200,BOWDOIN ST
"197-200 BLOCK  ADAMS ST, 02122",2,100.0,02122,200,ADAMS ST
"20-00 BLOCK  CORINTH ST, 02131",2,100.0,02131,0,CORINTH ST
"20-00 BLOCK  YUILL CIR, 02136",2,100.0,02136,0,YUILL CIR
"200 BLOCK  A ST, 02210",21,32.14285714285714,02210,200,A ST
"200 BLOCK  ADAMS ST, 02122",106,4.493628437290409,02122,200,ADAMS ST
"200 BLOCK  ALBANY ST, 02118",42,16.834339369550634,02118,200,ALBANY ST
"200 BLOCK  ALLANDALE ST, 02467",8,56.87458081824279,02467,200,ALLANDALE ST
"200 BLOCK  ALLSTON ST, 02135",6,64.738430583501,02135,200,ALLSTON ST
"200 BLOCK  ALMONT ST, 02126",13,44.26559356136821,02126,200,ALMONT ST
"200 BLOCK  AMERICAN LEGION HWY, 02124",23,30.14755197853789,02124,200,AMERICAN LEGION HWY
"200 BLOCK  AMORY ST, 02130",40,17.739771965124074,02130,200,AMORY ST
"200 BLOCK  ARBORWAY, 02130",5,70.03688799463448,02130,200,ARBORWAY
"200 BLOCK  ASHMONT ST, 02124",18,35.798122065727696,02124,200,ASHMONT ST
"200 BLOCK  ATHENS ST, 02127",11,48.52448021462106,02127,200,ATHENS ST
"200 BLOCK  ATLANTIC AVE, 02110",38,18.661971830985912,02110,200,ATLANTIC AVE
"200 BLOCK  AUSTIN ST, 02136",9,53.923541247484906,02136,200,AUSTIN ST
"200 BLOCK  BABCOCK ST, 02215",22,31.15358819584172,02215,200,BABCOCK ST
"200 BLOCK  BAKER ST, 02132",15,39.87256874580818,02132,200,BAKER ST
"200 BLOCK  BEACON ST, 02116",81,6.706908115358823,02116,200,BEACON ST
"200 BLOCK  BEECH ST, 02131",17,37.156270959087855,02131,200,BEECH ST
"200 BLOCK  BELGRADE AVE, 02131",29,24.463447350771293,02131,200,BELGRADE AVE
"200 BLOCK  BELLEVUE ST, 02132",4,75.85513078470825,02132,200,BELLEVUE ST
"200 BLOCK  BENNINGTON ST, 02128",80,6.924882629107976,02128,200,BENNINGTON ST
"200 BLOCK  BERKELEY ST, 02116",115,3.9235412474849074,02116,200,BERKELEY ST
"200 BLOCK  BLUE HILL AVE, 02119",70,8.534540576794104,02119,200,BLUE HILL AVE
"200 BLOCK  BLUE HILL AVE, 02125",51,13.363514419852452,02125,200,BLUE HILL AVE
"200 BLOCK  BLUE LEDGE DR, 02131",27,25.93896713615024,02131,200,BLUE LEDGE DR
"200 BLOCK  BOLTON ST, 02127",12,46.12676056338029,02127,200,BOLTON ST
"200 BLOCK  BORDER ST, 02128",444,0.3018108651911433,02128,200,BORDER ST
"200 BLOCK  BOSTON ST, 02125",53,12.45808182427901,02125,200,BOSTON ST
"200 BLOCK  BOWDOIN ST, 02122",132,2.951039570757885,02122,200,BOWDOIN ST
"200 BLOCK  BOWDOIN ST, 02125",34,20.875251509054326,02125,200,BOWDOIN ST
"200 BLOCK  BOWEN ST, 02127",13,44.26559356136821,02127,200,BOWEN ST
"200 BLOCK  BOYLSTON ST, 02116",46,15.006706908115364,02116,200,BOYLSTON ST
"200 BLOCK  BOYLSTON ST, 02130",15,39.87256874580818,02130,200,BOYLSTON ST
"200 BLOCK  BOYLSTON ST, 02467",2,100.0,02467,200,BOYLSTON ST
"200 BLOCK  BRANDYWYNE DR, 02128",29,24.463447350771293,02128,200,BRANDYWYNE DR
"200 BLOCK  BRANDYWYNE, 02128",2,100.0,02128,200,BRANDYWYNE
"200 BLOCK  BREMEN ST, 02128",39,18.242790073776,02128,200,BREMEN ST
"200 BLOCK  BRIGHTON AVE, 02134",70,8.534540576794104,02134,200,BRIGHTON AVE
"200 BLOCK  BROADWAY, 01906",2,100.0,01906,200,BROADWAY
"200 BLOCK  BROOKFORD ST, 02119",2,100.0,02119,200,BROOKFORD ST
"200 BLOCK  BROOKLINE AVE, 02215",29,24.463447350771293,02215,200,BROOKLINE AVE
"200 BLOCK  BROOKS ST, 02128",5,70.03688799463448,02128,200,BROOKS ST
"200 BLOCK  BRUNSWICK ST, 02121",9,53.923541247484906,02121,200,BRUNSWICK ST
"200 BLOCK  BUNKER HILL ST, 02129",28,25.16767270288397,02129,200,BUNKER HILL ST
"200 BLOCK  BUSINESS TER, 02136",3,84.40643863179075,02136,200,BUSINESS TER
"200 BLOCK  BYRON ST, 02128",6,64.738430583501,02128,200,BYRON ST
"200 BLOCK  C ST, 02127",6,64.738430583501,02127,200,C ST
"200 BLOCK  CALLENDER ST, 02124",19,34.607645875251514,02124,200,CALLENDER ST
"200 BLOCK  CALUMET ST, 02120",7,60.39570757880617,02120,200,CALUMET ST
"200 BLOCK  CAMBRIDGE ST, 02114",83,6.522468142186455,02114,200,CAMBRIDGE ST
"200 BLOCK  CAMBRIDGE ST, 02134",45,15.325285043594905,02134,200,CAMBRIDGE ST
"200 BLOCK  CAUSEWAY ST, 02113",3,84.40643863179075,02113,200,CAUSEWAY ST
"200 BLOCK  CAUSEWAY ST, 02114",15,39.87256874580818,02114,200,CAUSEWAY ST
"200 BLOCK  CENTRE ST, 02119",90,5.767940979208586,02119,200,CENTRE ST
"200 BLOCK  CENTRE ST, 02122",39,18.242790073776,02122,200,CENTRE ST
"200 BLOCK  CENTRE ST, 02124",19,34.607645875251514,02124,200,CENTRE ST
"200 BLOCK  CENTRE ST, 02130",296,0.7545271629778694,02130,200,CENTRE ST
"200 BLOCK  CENTRE, 02122",6,64.738430583501,02122,200,CENTRE
"200 BLOCK  CENTRE, 02130",5,70.03688799463448,02130,200,CENTRE
"200 BLOCK  CHARLES ST, 02114",88,5.98591549295775,02114,200,CHARLES ST
"200 BLOCK  CHARTER ST, 02113",4,75.85513078470825,02113,200,CHARTER ST
"200 BLOCK  CHELSEA ST, 02128",52,12.826961770623749,02128,200,CHELSEA ST
"200 BLOCK  CHESTNUT AVE, 02130",27,25.93896713615024,02130,200,CHESTNUT AVE
"200 BLOCK  CHESTNUT HILL AVE, 02135",30,23.725687458081826,02135,200,CHESTNUT HILL AVE
"200 BLOCK  CIRCUIT ST, 02119",3,84.40643863179075,02119,200,CIRCUIT ST
"200 BLOCK  CLARE AVE, 02136",2,100.0,02136,200,CLARE AVE
"200 BLOCK  CLARENDON ST, 02116",58,10.982562038900069,02116,200,CLARENDON ST
"200 BLOCK  COLUMBIA RD, 02121",178,1.8443997317236784,02121,200,COLUMBIA RD
"200 BLOCK  COLUMBIA ROAD, 02121",11,48.52448021462106,02121,200,COLUMBIA ROAD
"200 BLOCK  COLUMBUS AVE, 02116",134,2.883970489604293,02116,200,COLUMBUS AVE
"200 BLOCK  COMMERCIAL ST, 02109",28,25.16767270288397,02109,200,COMMERCIAL ST
"200 BLOCK  COMMONWEALTH AVE, 02115",34,20.875251509054326,02115,200,COMMONWEALTH AVE
"200 BLOCK  COMMONWEALTH AVE, 02116",66,9.020791415157614,02116,200,COMMONWEALTH AVE
"200 BLOCK  CONDOR ST, 02128",30,23.725687458081826,02128,200,CONDOR ST
"200 BLOCK  CONGRESS ST, 02110",7,60.39570757880617,02110,200,CONGRESS ST
"200 BLOCK  CONGRESS ST, 02210",29,24.463447350771293,02210,200,CONGRESS ST
"200 BLOCK  COREY RD, 02135",37,19.19852448021462,02135,200,COREY RD
"200 BLOCK  COREY ST, 02132",7,60.39570757880617,02132,200,COREY ST
"200 BLOCK  CORNELL ST, 02131",9,53.923541247484906,02131,200,CORNELL ST
"200 BLOCK  CRAWFORD ST, 02121",3,84.40643863179075,02121,200,CRAWFORD ST
"200 BLOCK  CROWN POINT DR, 02136",30,23.725687458081826,02136,200,CROWN POINT DR
"200 BLOCK  CUMMINS HWY, 02131",25,27.90073775989269,02131,200,CUMMINS HWY
"200 BLOCK  D ST, 02127",51,13.363514419852452,02127,200,D ST
"200 BLOCK  DACIA ST, 02125",2,100.0,02125,200,DACIA ST
"200 BLOCK  DANA AVE, 02136",11,48.52448021462106,02136,200,DANA AVE
"200 BLOCK  DARTMOUTH ST, 02116",79,7.05902079141516,02116,200,DARTMOUTH ST
"200 BLOCK  DELHI ST, 02126",20,33.433936955063714,02126,200,DELHI ST
"200 BLOCK  DEVONSHIRE ST, 02110",16,38.43058350100603,02110,200,DEVONSHIRE ST
"200 BLOCK  DIMOCK ST, 02119",2,100.0,02119,200,DIMOCK ST
"200 BLOCK  DISTRICT AVE, 02125",4,75.85513078470825,02125,200,DISTRICT AVE
"200 BLOCK  DORCHESTER AVE, 02127",26,26.86116700201208,02127,200,DORCHESTER AVE
"200 BLOCK  DORCHESTER ST, 02127",51,13.363514419852452,02127,200,DORCHESTER ST
"200 BLOCK  DUDLEY ST, 02119",118,3.688799463447345,02119,200,DUDLEY ST
"200 BLOCK  DURNELL AVE, 02131",4,75.85513078470825,02131,200,DURNELL AVE
"200 BLOCK  E BERKELEY ST, 02118",59,10.680751173708924,02118,200,E BERKELEY ST
"200 BLOCK  E COTTAGE ST, 02125",34,20.875251509054326,02125,200,E COTTAGE ST
"200 BLOCK  E EAGLE ST, 02128",26,26.86116700201208,02128,200,E EAGLE ST
"200 BLOCK  E EIGHTH ST, 02127",101,4.728370221327971,02127,200,E EIGHTH ST
"200 BLOCK  E NINTH ST, 02127",6,64.738430583501,02127,200,E NINTH ST
"200 BLOCK  E ST, 02127",31,22.98792756539235,02127,200,E ST
"200 BLOCK  EAST EIGHTH ST, 02127",5,70.03688799463448,02127,200,EAST EIGHTH ST
"200 BLOCK  EMERALD CT, 02118",3,84.40643863179075,02118,200,EMERALD CT
"200 BLOCK  EMERSON ST, 02127",10,50.93896713615024,02127,200,EMERSON ST
"200 BLOCK  ENDICOTT ST, 02113",10,50.93896713615024,02113,200,ENDICOTT ST
"200 BLOCK  ESSEX ST, 02111",3,84.40643863179075,02111,200,ESSEX ST
"200 BLOCK  EUSTIS ST, 02119",30,23.725687458081826,02119,200,EUSTIS ST
"200 BLOCK  EVERETT ST, 02128",15,39.87256874580818,02128,200,EVERETT ST
"200 BLOCK  EVERETT ST, 02134",26,26.86116700201208,02134,200,EVERETT ST
"200 BLOCK  FAIRMOUNT AVE, 02136",7,60.39570757880617,02136,200,FAIRMOUNT AVE
"200 BLOCK  FAIRMOUNT ST, 02124",4,75.85513078470825,02124,200,FAIRMOUNT ST
"200 BLOCK  FANEUIL HALL MARKETPLACE, 02109",20,33.433936955063714,02109,200,FANEUIL HALL MARKETPLACE
"200 BLOCK  FANEUIL ST, 02135",15,39.87256874580818,02135,200,FANEUIL ST
"200 BLOCK  FAYWOOD AVE, 02128",66,9.020791415157614,02128,200,FAYWOOD AVE
"200 BLOCK  FIRST AVE, 02129",10,50.93896713615024,02129,200,FIRST AVE
"200 BLOCK  FLORENCE ST, 02131",17,37.156270959087855,02131,200,FLORENCE ST
"200 BLOCK  FOREST HILLS ST, 02130",11,48.52448021462106,02130,200,FOREST HILLS ST
"200 BLOCK  FOSTER ST, 02135",23,30.14755197853789,02135,200,FOSTER ST
"200 BLOCK  FRANKLIN ST, 02109",9,53.923541247484906,02109,200,FRANKLIN ST
"200 BLOCK  FRANKLIN ST, 02110",38,18.661971830985912,02110,200,FRANKLIN ST
"200 BLOCK  FREEPORT ST, 02122",6,64.738430583501,02122,200,FREEPORT ST
"200 BLOCK  FREEPORT ST, 02125",7,60.39570757880617,02125,200,FREEPORT ST
"200 BLOCK  FRIEND ST, 02114",97,5.063715627095911,02114,200,FRIEND ST
"200 BLOCK  FRONTAGE RD, 02118",34,20.875251509054326,02118,200,FRONTAGE RD
"200 BLOCK  FRONTENAC ST, 02124",14,42.25352112676056,02124,200,FRONTENAC ST
"200 BLOCK  FULLER ST, 02124",29,24.463447350771293,02124,200,FULLER ST
"200 BLOCK  GALLIVAN BLVD, 02124",21,32.14285714285714,02124,200,GALLIVAN BLVD
"200 BLOCK  GARFIELD AVE, 02136",33,21.5962441314554,02136,200,GARFIELD AVE
"200 BLOCK  GENEVA AV, 02121",2,100.0,02121,200,GENEVA AV
"200 BLOCK  GENEVA AVE, 02121",62,10.060362173038229,02121,200,GENEVA AVE
"200 BLOCK  GENEVA, 02121",2,100.0,02121,200,GENEVA
"200 BLOCK  GEORGETOWNE DR, 02136",41,17.253521126760564,02136,200,GEORGETOWNE DR
"200 BLOCK  GEORGETOWNE DRIVE, 02136",4,75.85513078470825,02136,200,GEORGETOWNE DRIVE
"200 BLOCK  GEORGETOWNE PL, 02136",7,60.39570757880617,02136,200,GEORGETOWNE PL
"200 BLOCK  GLADSTONE ST, 02128",5,70.03688799463448,02128,200,GLADSTONE ST
"200 BLOCK  GLENELLEN RD, 02132",2,100.0,02132,200,GLENELLEN RD
"200 BLOCK  GOLD ST, 02127",9,53.923541247484906,02127,200,GOLD ST
"200 BLOCK  GRANITE ST, 02184",4,75.85513078470825,02184,200,GRANITE ST
"200 BLOCK  GREEN ST, 02130",3,84.40643863179075,02130,200,GREEN ST
"200 BLOCK  GROVE ST, 02132",20,33.433936955063714,02132,200,GROVE ST
"200 BLOCK  H ST, 02127",8,56.87458081824279,02127,200,H ST
"200 BLOCK  HAMILTON ST, 02122",35,20.35546613011402,02122,200,HAMILTON ST
"200 BLOCK  HANCOCK ST, 02122",45,15.325285043594905,02122,200,HANCOCK ST
"200 BLOCK  HANCOCK ST, 02125",41,17.253521126760564,02125,200,HANCOCK ST
"200 BLOCK  HANOVER ST, 02113",141,2.6156941649899346,02113,200,HANOVER ST
"200 BLOCK  HAROLD ST, 02121",54,12.173038229376251,02121,200,HAROLD ST
"200 BLOCK  HARRISON AVE, 02111",33,21.5962441314554,02111,200,HARRISON AVE
"200 BLOCK  HARVARD AVE, 02134",84,6.455399061032862,02134,200,HARVARD AVE
"200 BLOCK  HARVARD ST, 02124",44,15.912139503688804,02124,200,HARVARD ST
"200 BLOCK  HARVARD, 02134",2,100.0,02134,200,HARVARD
"200 BLOCK  HAVRE ST, 02128",74,7.81354795439303,02128,200,HAVRE ST
"200 BLOCK  HEATH ST, 02130",90,5.767940979208586,02130,200,HEATH ST
"200 BLOCK  HEBRON ST, 02126",4,75.85513078470825,02126,200,HEBRON ST
"200 BLOCK  HEBRON ST, 02136",2,100.0,02136,200,HEBRON ST
"200 BLOCK  HEMENWAY ST, 02115",9,53.923541247484906,02115,200,HEMENWAY ST
"200 BLOCK  HIGH ST, 02110",3,84.40643863179075,02110,200,HIGH ST
"200 BLOCK  HIGHCREST RD, 02131",2,100.0,02131,200,HIGHCREST RD
"200 BLOCK  HIGHLAND ST, 02119",38,18.661971830985912,02119,200,HIGHLAND ST
"200 BLOCK  HUMBOLDT AVE, 02121",93,5.432595573440646,02121,200,HUMBOLDT AVE
"200 BLOCK  HUNTINGTON AVE, 02115",227,1.1569416498994012,02115,200,HUNTINGTON AVE
"200 BLOCK  HUNTINGTON AVE, 02136",19,34.607645875251514,02136,200,HUNTINGTON AVE
"200 BLOCK  HYDE PARK AVE, 02130",100,4.81220657276995,02130,200,HYDE PARK AVE
"200 BLOCK  I ST, 02127",7,60.39570757880617,02127,200,I ST
"200 BLOCK  INDEPENDENCE DR, 02467",32,22.31723675385648,02467,200,INDEPENDENCE DR
"200 BLOCK  INDEPENDENCE DRIVE, 02467",5,70.03688799463448,02467,200,INDEPENDENCE DRIVE
"200 BLOCK  ITASCA ST, 02126",13,44.26559356136821,02126,200,ITASCA ST
"200 BLOCK  JAMAICAWAY, 02130",7,60.39570757880617,02130,200,JAMAICAWAY
"200 BLOCK  K ST, 02127",11,48.52448021462106,02127,200,K ST
"200 BLOCK  KELTON ST, 02134",103,4.577464788732399,02134,200,KELTON ST
"200 BLOCK  KENNEBEC ST, 02126",7,60.39570757880617,02126,200,KENNEBEC ST
"200 BLOCK  KENT ST, 02446",2,100.0,02446,200,KENT ST
"200 BLOCK  KITTREDGE ST, 02131",4,75.85513078470825,02131,200,KITTREDGE ST
"200 BLOCK  L ST, 02127",24,29.10798122065728,02127,200,L ST
"200 BLOCK  LAGRANGE ST, 02132",11,48.52448021462106,02132,200,LAGRANGE ST
"200 BLOCK  LAKE ST, 02135",13,44.26559356136821,02135,200,LAKE ST
"200 BLOCK  LAMARTINE ST, 02130",14,42.25352112676056,02130,200,LAMARTINE ST
"200 BLOCK  LEXINGTON ST, 02128",103,4.577464788732399,02128,200,LEXINGTON ST
"200 BLOCK  LEXINGTON, 02128",3,84.40643863179075,02128,200,LEXINGTON
"200 BLOCK  LEYDEN ST, 02128",32,22.31723675385648,02128,200,LEYDEN ST
"200 BLOCK  LINCOLN ST, 02111",6,64.738430583501,02111,200,LINCOLN ST
"200 BLOCK  LINCOLN ST, 02134",17,37.156270959087855,02134,200,LINCOLN ST
"200 BLOCK  LINCOLN ST, 02136",5,70.03688799463448,02136,200,LINCOLN ST
"200 BLOCK  LONDON ST, 02128",33,21.5962441314554,02128,200,LONDON ST
"200 BLOCK  LONGWOOD AVE, 02115",15,39.87256874580818,02115,200,LONGWOOD AVE
"200 BLOCK  M ST, 02127",3,84.40643863179075,02127,200,M ST
"200 BLOCK  MAGNOLIA ST, 02121",41,17.253521126760564,02121,200,MAGNOLIA ST
"200 BLOCK  MAIN ST, 02129",52,12.826961770623749,02129,200,MAIN ST
"200 BLOCK  MAIN ST, 02301",3,84.40643863179075,02301,200,MAIN ST
"200 BLOCK  MANCHESTER ST, 02126",4,75.85513078470825,02126,200,MANCHESTER ST
"200 BLOCK  MAPLE ST, 02132",7,60.39570757880617,02132,200,MAPLE ST
"200 BLOCK  MARGARETTA DR, 02136",43,16.297786720321927,02136,200,MARGARETTA DR
"200 BLOCK  MARGARETTA DRIVE, 02136",2,100.0,02136,200,MARGARETTA DRIVE
"200 BLOCK  MARGINAL ST, 02128",14,42.25352112676056,02128,200,MARGINAL ST
"200 BLOCK  MARION ST, 02128",20,33.433936955063714,02128,200,MARION ST
"200 BLOCK  MARKET ST, 02135",90,5.767940979208586,02135,200,MARKET ST
"200 BLOCK  MARLBOROUGH ST, 02116",43,16.297786720321927,02116,200,MARLBOROUGH ST
"200 BLOCK  MARTIN LUTHER KING JR BLVD, 02119",44,15.912139503688804,02119,200,MARTIN LUTHER KING JR BLVD
"200 BLOCK  MARTIN LUTHER KING JR BOULEVARD, 02119",2,100.0,02119,200,MARTIN LUTHER KING JR BOULEVARD
"200 BLOCK  MASSACHUSETTS AVE, 02115",145,2.481556002682761,02115,200,MASSACHUSETTS AVE
"200 BLOCK  MAVERICK ST, 02128",69,8.702213279678073,02128,200,MAVERICK ST
"200 BLOCK  MAY ST, 02703",2,100.0,02703,200,MAY ST
"200 BLOCK  MAYFIELD ST, 02125",2,100.0,02125,200,MAYFIELD ST
"200 BLOCK  MEDFORD ST, 02129",46,15.006706908115364,02129,200,MEDFORD ST
"200 BLOCK  MERIDIAN ST, 02128",64,9.507042253521124,02128,200,MERIDIAN ST
"200 BLOCK  METROPOLITAN AVE, 02131",2,100.0,02131,200,METROPOLITAN AVE
"200 BLOCK  MINOT ST, 02124",22,31.15358819584172,02124,200,MINOT ST
"200 BLOCK  MONSIGNOR DENNIS F. O'CALLAGHA WAY, 02127",32,22.31723675385648,02127,200,MONSIGNOR DENNIS F. O'CALLAGHA WAY
"200 BLOCK  MONSIGNOR DENNIS F. O'CALLAGHAN WAY, 02127",9,53.923541247484906,02127,200,MONSIGNOR DENNIS F. O'CALLAGHAN WAY
"200 BLOCK  MOUNT VERNON ST, 02125",46,15.006706908115364,02125,200,MOUNT VERNON ST
"200 BLOCK  MSGR O'CALLAGHAN WAY, 02127",2,100.0,02127,200,MSGR O'CALLAGHAN WAY
"200 BLOCK  MSGR OCALLAGHAN WAY, 02127",2,100.0,02127,200,MSGR OCALLAGHAN WAY
"200 BLOCK  MSGR OCALLAHAN, 02127",2,100.0,02127,200,MSGR OCALLAHAN
"200 BLOCK  MT VERNON ST, 02125",2,100.0,02125,200,MT VERNON ST
"200 BLOCK  N BEACON ST, 02135",151,2.24681421864521,02135,200,N BEACON ST
"200 BLOCK  N HARVARD ST, 02134",27,25.93896713615024,02134,200,N HARVARD ST
"200 BLOCK  N WASHINGTON ST, 02129",2,100.0,02129,200,N WASHINGTON ST
"200 BLOCK  NASHUA ST, 02114",68,8.836351441985247,02114,200,NASHUA ST
"200 BLOCK  NEPONSET AVE, 02122",56,11.45204560697518,02122,200,NEPONSET AVE
"200 BLOCK  NEPONSET VALLEY PKWY, 02136",50,13.69885982562039,02136,200,NEPONSET VALLEY PKWY
"200 BLOCK  NEW RUTHERFORD AVE, 02129",8,56.87458081824279,02129,200,NEW RUTHERFORD AVE
"200 BLOCK  NEWBURY ST, 02115",35,20.35546613011402,02115,200,NEWBURY ST
"200 BLOCK  NEWBURY ST, 02116",374,0.5030181086519092,02116,200,NEWBURY ST
"200 BLOCK  NORFOLK AVE, 02119",14,42.25352112676056,02119,200,NORFOLK AVE
"200 BLOCK  NORFOLK AVE, 02125",4,75.85513078470825,02125,200,NORFOLK AVE
"200 BLOCK  NORFOLK ST, 02124",95,5.298457411133473,02124,200,NORFOLK ST
"200 BLOCK  NORFOLK, 02124",2,100.0,02124,200,NORFOLK
"200 BLOCK  NORMANDY ST, 02121",43,16.297786720321927,02121,200,NORMANDY ST
"200 BLOCK  NORTH BEACON ST, 02135",8,56.87458081824279,02135,200,NORTH BEACON ST
"200 BLOCK  NORTH ST, 02109",6,64.738430583501,02109,200,NORTH ST
"200 BLOCK  NORTH ST, 02113",21,32.14285714285714,02113,200,NORTH ST
"200 BLOCK  NORTHAMPTON ST, 02118",59,10.680751173708924,02118,200,NORTHAMPTON ST
"200 BLOCK  NORTHERN AVE, 02210",15,39.87256874580818,02210,200,NORTHERN AVE
"200 BLOCK  NORWELL ST, 02124",63,9.741784037558688,02124,200,NORWELL ST
"200 BLOCK  OCALLAGHAN WAY, 02127",7,60.39570757880617,02127,200,OCALLAGHAN WAY
"200 BLOCK  OLD COLONY AVE, 02127",98,4.946344735077124,02127,200,OLD COLONY AVE
"200 BLOCK  ORIENT AVE, 02128",9,53.923541247484906,02128,200,ORIENT AVE
"200 BLOCK  PARIS ST, 02128",32,22.31723675385648,02128,200,PARIS ST
"200 BLOCK  PARK DR, 02215",15,39.87256874580818,02215,200,PARK DR
"200 BLOCK  PARK ST, 02124",47,14.604292421193833,02124,200,PARK ST
"200 BLOCK  PARK ST, 02132",3,84.40643863179075,02132,200,PARK ST
"200 BLOCK  PARKER HILL AVE, 02120",22,31.15358819584172,02120,200,PARKER HILL AVE
"200 BLOCK  PERKINS ST, 02130",11,48.52448021462106,02130,200,PERKINS ST
"200 BLOCK  PIER 4 BLVD, 02210",7,60.39570757880617,02210,200,PIER 4 BLVD
"200 BLOCK  POND ST, 02130",3,84.40643863179075,02130,200,POND ST
"200 BLOCK  POPLAR ST, 02131",9,53.923541247484906,02131,200,POPLAR ST
"200 BLOCK  PORTER ST, 02128",28,25.16767270288397,02128,200,PORTER ST
"200 BLOCK  PORTLAND ST, 02114",11,48.52448021462106,02114,200,PORTLAND ST
"200 BLOCK  PRESCOTT ST, 02128",22,31.15358819584172,02128,200,PRESCOTT ST
"200 BLOCK  PRINCE ST, 02130",3,84.40643863179075,02130,200,PRINCE ST
"200 BLOCK  PRINCETON ST, 02128",64,9.507042253521124,02128,200,PRINCETON ST
"200 BLOCK  PROVIDENCE ST, 02136",2,100.0,02136,200,PROVIDENCE ST
"200 BLOCK  PURCHASE ST, 02110",2,100.0,02110,200,PURCHASE ST
"200 BLOCK  QUINCY ST, 02121",49,14.000670690811534,02121,200,QUINCY ST
"200 BLOCK  QUINCY ST, 02125",40,17.739771965124074,02125,200,QUINCY ST
"200 BLOCK  RESERVATION RD, 02136",14,42.25352112676056,02136,200,RESERVATION RD
"200 BLOCK  RIVER ST, 02126",149,2.280348759221995,02126,200,RIVER ST
"200 BLOCK  RIVERMOOR ST, 02132",3,84.40643863179075,02132,200,RIVERMOOR ST
"200 BLOCK  RIVERWAY, 02215",2,100.0,02215,200,RIVERWAY
"200 BLOCK  ROSLINDALE AVE, 02131",10,50.93896713615024,02131,200,ROSLINDALE AVE
"200 BLOCK  ROXBURY ST, 02119",46,15.006706908115364,02119,200,ROXBURY ST
"200 BLOCK  ROXBURY, 02119",2,100.0,02119,200,ROXBURY
"200 BLOCK  RUGGLES ST, 02120",31,22.98792756539235,02120,200,RUGGLES ST
"200 BLOCK  RUTHERFORD AVE, 02129",18,35.798122065727696,02129,200,RUTHERFORD AVE
"200 BLOCK  S HUNTINGTON AVE, 02130",27,25.93896713615024,02130,200,S HUNTINGTON AVE
"200 BLOCK  S MARKET ST, 02109",3,84.40643863179075,02109,200,S MARKET ST
"200 BLOCK  SAINT BOTOLPH ST, 02115",18,35.798122065727696,02115,200,SAINT BOTOLPH ST
"200 BLOCK  SALEM ST, 02113",5,70.03688799463448,02113,200,SALEM ST
"200 BLOCK  SARATOGA ST, 02128",30,23.725687458081826,02128,200,SARATOGA ST
"200 BLOCK  SAVANNAH AVE, 02126",5,70.03688799463448,02126,200,SAVANNAH AVE
"200 BLOCK  SAVIN HILL AVE, 02125",14,42.25352112676056,02125,200,SAVIN HILL AVE
"200 BLOCK  SEAPORT BLVD, 02210",5,70.03688799463448,02210,200,SEAPORT BLVD
"200 BLOCK  SEAVER ST, 02121",89,5.868544600938963,02121,200,SEAVER ST
"200 BLOCK  SEAVER, 02021",2,100.0,02021,200,SEAVER
"200 BLOCK  SEAVER, 02121",2,100.0,02121,200,SEAVER
"200 BLOCK  SHAWMUT AVE, 02118",46,15.006706908115364,02118,200,SHAWMUT AVE
"200 BLOCK  SHERMAN RD, 02467",2,100.0,02467,200,SHERMAN RD
"200 BLOCK  SILVER ST, 02127",5,70.03688799463448,02127,200,SILVER ST
"200 BLOCK  SOLDIERS FIELD RD, 02134",2,100.0,02134,200,SOLDIERS FIELD RD
"200 BLOCK  SOUTH ST, 02111",9,53.923541247484906,02111,200,SOUTH ST
"200 BLOCK  SOUTH ST, 02130",36,19.634473507712947,02130,200,SOUTH ST
"200 BLOCK  SOUTHAMPTON ST, 02118",42,16.834339369550634,02118,200,SOUTHAMPTON ST
"200 BLOCK  SOUTHAMPTON ST, 02125",2,100.0,02125,200,SOUTHAMPTON ST
"200 BLOCK  SOUTHAMPTON ST, 02127",2,100.0,02127,200,SOUTHAMPTON ST
"200 BLOCK  SPRING ST, 02132",22,31.15358819584172,02132,200,SPRING ST
"200 BLOCK  STATE ST, 02109",29,24.463447350771293,02109,200,STATE ST
"200 BLOCK  STATE ST, 02110",49,14.000670690811534,02110,200,STATE ST
"200 BLOCK  STIMSON ST, 02132",5,70.03688799463448,02132,200,STIMSON ST
"200 BLOCK  STRATFORD ST, 02132",2,100.0,02132,200,STRATFORD ST
